objectID,post_title,url,Nom simplifié,Nom
cocktail_4527,Mocktail Vitaminé à l'Orange,https://1ou2cocktails.com/cocktails/mocktail-vitamine-a-lorange/,jus,jus
cocktail_4527,Mocktail Vitaminé à l'Orange,https://1ou2cocktails.com/cocktails/mocktail-vitamine-a-lorange/,jus,jus citron
cocktail_4527,Mocktail Vitaminé à l'Orange,https://1ou2cocktails.com/cocktails/mocktail-vitamine-a-lorange/,sirop,sirop orange et romarin les charlatans
cocktail_4527,Mocktail Vitaminé à l'Orange,https://1ou2cocktails.com/cocktails/mocktail-vitamine-a-lorange/,le jus,orange et vanille le
cocktail_4523,Tom Collins au Concombre S/A,https://1ou2cocktails.com/cocktails/tom-collins-au-concombre-s-a/,gin,gin sans alcool
cocktail_4523,Tom Collins au Concombre S/A,https://1ou2cocktails.com/cocktails/tom-collins-au-concombre-s-a/,jus,jus lime
cocktail_4523,Tom Collins au Concombre S/A,https://1ou2cocktails.com/cocktails/tom-collins-au-concombre-s-a/,sirop,sirop
cocktail_4523,Tom Collins au Concombre S/A,https://1ou2cocktails.com/cocktails/tom-collins-au-concombre-s-a/,tasse,tasse concombre coupé en
cocktail_4523,Tom Collins au Concombre S/A,https://1ou2cocktails.com/cocktails/tom-collins-au-concombre-s-a/,eau,eau
cocktail_4520,Abricot Bene,https://1ou2cocktails.com/cocktails/abricot-bene/,jus,jus citron
cocktail_4520,Abricot Bene,https://1ou2cocktails.com/cocktails/abricot-bene/,confiture,confiture ou compote
cocktail_4504,Kir Royal du Verger,https://1ou2cocktails.com/cocktails/kir-royal-du-verger/,crème,crème cassis et
cocktail_4504,Kir Royal du Verger,https://1ou2cocktails.com/cocktails/kir-royal-du-verger/,cidre,cidre
cocktail_4497,Peachy Espresso Martini,https://1ou2cocktails.com/cocktails/peachy-espresso-martini/,vodka,vodka la pêche et fleur
cocktail_4497,Peachy Espresso Martini,https://1ou2cocktails.com/cocktails/peachy-espresso-martini/,liqueur,liqueur
cocktail_4497,Peachy Espresso Martini,https://1ou2cocktails.com/cocktails/peachy-espresso-martini/,café,café escape triple
cocktail_4497,Peachy Espresso Martini,https://1ou2cocktails.com/cocktails/peachy-espresso-martini/,pincée,pincée fleur sel
cocktail_4478,Tisane St-Germain et Camomille,https://1ou2cocktails.com/cocktails/tisane-st-germain-et-camomille/,liqueur,liqueur fleurs sureau
cocktail_4478,Tisane St-Germain et Camomille,https://1ou2cocktails.com/cocktails/tisane-st-germain-et-camomille/,mi,miel
cocktail_4478,Tisane St-Germain et Camomille,https://1ou2cocktails.com/cocktails/tisane-st-germain-et-camomille/,fleurs,fleurs camomille sachet
cocktail_4478,Tisane St-Germain et Camomille,https://1ou2cocktails.com/cocktails/tisane-st-germain-et-camomille/,mi,mi poire tranchée
cocktail_4478,Tisane St-Germain et Camomille,https://1ou2cocktails.com/cocktails/tisane-st-germain-et-camomille/,ou,poire pour les
cocktail_4469,Reese's Cocktail,https://1ou2cocktails.com/cocktails/reeses-cocktail/,boisson,boisson la crème au chocolat
cocktail_4469,Reese's Cocktail,https://1ou2cocktails.com/cocktails/reeses-cocktail/,café,café
cocktail_4469,Reese's Cocktail,https://1ou2cocktails.com/cocktails/reeses-cocktail/,beurre,beurre
cocktail_4469,Reese's Cocktail,https://1ou2cocktails.com/cocktails/reeses-cocktail/,pincée,pincée fleur
cocktail_4469,Reese's Cocktail,https://1ou2cocktails.com/cocktails/reeses-cocktail/,chocolat,chocolat noir fondu pour
cocktail_4469,Reese's Cocktail,https://1ou2cocktails.com/cocktails/reeses-cocktail/,mi,mi
cocktail_4462,Rhum Trinidad Sour et Orange Sanguine,https://1ou2cocktails.com/cocktails/rhum-trinidad-sour-et-orange-sanguine/,rhum,rhum
cocktail_4462,Rhum Trinidad Sour et Orange Sanguine,https://1ou2cocktails.com/cocktails/rhum-trinidad-sour-et-orange-sanguine/,aromatique,aromatique
cocktail_4462,Rhum Trinidad Sour et Orange Sanguine,https://1ou2cocktails.com/cocktails/rhum-trinidad-sour-et-orange-sanguine/,jus,jus sanguine
cocktail_4462,Rhum Trinidad Sour et Orange Sanguine,https://1ou2cocktails.com/cocktails/rhum-trinidad-sour-et-orange-sanguine/,jus,jus lime
cocktail_4462,Rhum Trinidad Sour et Orange Sanguine,https://1ou2cocktails.com/cocktails/rhum-trinidad-sour-et-orange-sanguine/,sirop,sirop simple
cocktail_4462,Rhum Trinidad Sour et Orange Sanguine,https://1ou2cocktails.com/cocktails/rhum-trinidad-sour-et-orange-sanguine/,lime,lime flambé
cocktail_4429,Spritz Aronia et Clémentine,https://1ou2cocktails.com/cocktails/spritz-aronia-et-clementine/,liqueur,liqueur
cocktail_4429,Spritz Aronia et Clémentine,https://1ou2cocktails.com/cocktails/spritz-aronia-et-clementine/,gin,gin rouge
cocktail_4429,Spritz Aronia et Clémentine,https://1ou2cocktails.com/cocktails/spritz-aronia-et-clementine/,jus,jus clémentine
cocktail_4429,Spritz Aronia et Clémentine,https://1ou2cocktails.com/cocktails/spritz-aronia-et-clementine/,vin,vin mousseux
cocktail_4429,Spritz Aronia et Clémentine,https://1ou2cocktails.com/cocktails/spritz-aronia-et-clementine/,la,pétillante
cocktail_4429,Spritz Aronia et Clémentine,https://1ou2cocktails.com/cocktails/spritz-aronia-et-clementine/,romarin,romarin
cocktail_4430,Punch des Fêtes Sans Alcool,https://1ou2cocktails.com/cocktails/punch-des-fetes-sans-alcool/,gin,gin sans alcool
cocktail_4430,Punch des Fêtes Sans Alcool,https://1ou2cocktails.com/cocktails/punch-des-fetes-sans-alcool/,jus,jus lime
cocktail_4430,Punch des Fêtes Sans Alcool,https://1ou2cocktails.com/cocktails/punch-des-fetes-sans-alcool/,sirop,sirop
cocktail_4430,Punch des Fêtes Sans Alcool,https://1ou2cocktails.com/cocktails/punch-des-fetes-sans-alcool/,canette,canette pétillante gin
cocktail_4430,Punch des Fêtes Sans Alcool,https://1ou2cocktails.com/cocktails/punch-des-fetes-sans-alcool/,branches,branches
cocktail_4417,Whisky Sour à la Poire S/A,https://1ou2cocktails.com/cocktails/whisky-sour-a-la-poire-sans-alcool/,whisky,whisky sans alcool atypique
cocktail_4417,Whisky Sour à la Poire S/A,https://1ou2cocktails.com/cocktails/whisky-sour-a-la-poire-sans-alcool/,nectar,nectar
cocktail_4417,Whisky Sour à la Poire S/A,https://1ou2cocktails.com/cocktails/whisky-sour-a-la-poire-sans-alcool/,jus,jus citron
cocktail_4417,Whisky Sour à la Poire S/A,https://1ou2cocktails.com/cocktails/whisky-sour-a-la-poire-sans-alcool/,sirop,sirop
cocktail_4411,Cocktail Festif Gin et Canneberges,https://1ou2cocktails.com/cocktails/cocktail-festif-gin-et-canneberges/,gin,gin
cocktail_4411,Cocktail Festif Gin et Canneberges,https://1ou2cocktails.com/cocktails/cocktail-festif-gin-et-canneberges/,jus,jus
cocktail_4411,Cocktail Festif Gin et Canneberges,https://1ou2cocktails.com/cocktails/cocktail-festif-gin-et-canneberges/,jus,jus pamplemousse
cocktail_4411,Cocktail Festif Gin et Canneberges,https://1ou2cocktails.com/cocktails/cocktail-festif-gin-et-canneberges/,sirop,sirop
cocktail_4388,Sour Gingembre et Ananas,https://1ou2cocktails.com/cocktails/sour-gingembre-et-ananas/,gin,gin
cocktail_4388,Sour Gingembre et Ananas,https://1ou2cocktails.com/cocktails/sour-gingembre-et-ananas/,jus,jus
cocktail_4388,Sour Gingembre et Ananas,https://1ou2cocktails.com/cocktails/sour-gingembre-et-ananas/,jus,jus lime
cocktail_4388,Sour Gingembre et Ananas,https://1ou2cocktails.com/cocktails/sour-gingembre-et-ananas/,sirop,sirop
cocktail_4388,Sour Gingembre et Ananas,https://1ou2cocktails.com/cocktails/sour-gingembre-et-ananas/,clous,clous girofle
cocktail_4361,Caffè Al Limoncello,https://1ou2cocktails.com/cocktails/caffe-al-limoncello/,boisson,boisson la crème la vanille
cocktail_4361,Caffè Al Limoncello,https://1ou2cocktails.com/cocktails/caffe-al-limoncello/,café,café escape
cocktail_4355,Cocktail Effervescent de Noël,https://1ou2cocktails.com/cocktails/cocktail-effervescent-de-noel/,liqueur,liqueur whisky
cocktail_4355,Cocktail Effervescent de Noël,https://1ou2cocktails.com/cocktails/cocktail-effervescent-de-noel/,jus,jus lime
cocktail_4355,Cocktail Effervescent de Noël,https://1ou2cocktails.com/cocktails/cocktail-effervescent-de-noel/,sirop,sirop
cocktail_4355,Cocktail Effervescent de Noël,https://1ou2cocktails.com/cocktails/cocktail-effervescent-de-noel/,tasse,tasse poire ou nectar
cocktail_4355,Cocktail Effervescent de Noël,https://1ou2cocktails.com/cocktails/cocktail-effervescent-de-noel/,ou,moulue
cocktail_4355,Cocktail Effervescent de Noël,https://1ou2cocktails.com/cocktails/cocktail-effervescent-de-noel/,vin,vin mousseux
cocktail_4293,Bourbon Smash Pêche et Prosciutto,https://1ou2cocktails.com/cocktails/bourbon-smash-peche-et-romarin/,whisky,whisky type
cocktail_4293,Bourbon Smash Pêche et Prosciutto,https://1ou2cocktails.com/cocktails/bourbon-smash-peche-et-romarin/,liqueur,liqueur
cocktail_4293,Bourbon Smash Pêche et Prosciutto,https://1ou2cocktails.com/cocktails/bourbon-smash-peche-et-romarin/,jus,jus lime
cocktail_4293,Bourbon Smash Pêche et Prosciutto,https://1ou2cocktails.com/cocktails/bourbon-smash-peche-et-romarin/,sirop,sirop
cocktail_4293,Bourbon Smash Pêche et Prosciutto,https://1ou2cocktails.com/cocktails/bourbon-smash-peche-et-romarin/,tasse,tasse pêche en
cocktail_4293,Bourbon Smash Pêche et Prosciutto,https://1ou2cocktails.com/cocktails/bourbon-smash-peche-et-romarin/,vin,vin
cocktail_4293,Bourbon Smash Pêche et Prosciutto,https://1ou2cocktails.com/cocktails/bourbon-smash-peche-et-romarin/,quartier,quartier pêche enrobée tranche
cocktail_4293,Bourbon Smash Pêche et Prosciutto,https://1ou2cocktails.com/cocktails/bourbon-smash-peche-et-romarin/,romarin,romarin
cocktail_4349,Gin Fizz aux Bleuets,https://1ou2cocktails.com/cocktails/gin-fizz-aux-bleuets/,gin,gin bleu
cocktail_4349,Gin Fizz aux Bleuets,https://1ou2cocktails.com/cocktails/gin-fizz-aux-bleuets/,jus,jus citron
cocktail_4349,Gin Fizz aux Bleuets,https://1ou2cocktails.com/cocktails/gin-fizz-aux-bleuets/,sirop,sirop bleuet ou confiture
cocktail_4349,Gin Fizz aux Bleuets,https://1ou2cocktails.com/cocktails/gin-fizz-aux-bleuets/,soda,soda tonique
cocktail_4345,Amaretto Flip,https://1ou2cocktails.com/cocktails/amaretto-flip/,sirop,sirop ou
cocktail_4345,Amaretto Flip,https://1ou2cocktails.com/cocktails/amaretto-flip/,cannelle,cannelle râpée
cocktail_4339,Scotch Old Fashioned,https://1ou2cocktails.com/cocktails/scotch-old-fashioned/,whisky,whisky écossais
cocktail_4339,Scotch Old Fashioned,https://1ou2cocktails.com/cocktails/scotch-old-fashioned/,thé,thé sirop
cocktail_4339,Scotch Old Fashioned,https://1ou2cocktails.com/cocktails/scotch-old-fashioned/,traits,traits aromatique
cocktail_4339,Scotch Old Fashioned,https://1ou2cocktails.com/cocktails/scotch-old-fashioned/,marasquin,marasquin
cocktail_4314,Tom Collins à l'Épinette,https://1ou2cocktails.com/cocktails/tom-collins-a-lepinette/,gin,gin gingembre
cocktail_4314,Tom Collins à l'Épinette,https://1ou2cocktails.com/cocktails/tom-collins-a-lepinette/,jus,jus citron
cocktail_4314,Tom Collins à l'Épinette,https://1ou2cocktails.com/cocktails/tom-collins-a-lepinette/,sirop,sirop
cocktail_4314,Tom Collins à l'Épinette,https://1ou2cocktails.com/cocktails/tom-collins-a-lepinette/,bière,bière
cocktail_4314,Tom Collins à l'Épinette,https://1ou2cocktails.com/cocktails/tom-collins-a-lepinette/,petite,petite branche sapin ou
cocktail_4330,Tuxedo Dress,https://1ou2cocktails.com/cocktails/tuxedo-dress/,gin,gin
cocktail_4330,Tuxedo Dress,https://1ou2cocktails.com/cocktails/tuxedo-dress/,vermouth,vermouth
cocktail_4330,Tuxedo Dress,https://1ou2cocktails.com/cocktails/tuxedo-dress/,liqueur,liqueur fleur
cocktail_4330,Tuxedo Dress,https://1ou2cocktails.com/cocktails/tuxedo-dress/,traits,traits bitter céleri
cocktail_4330,Tuxedo Dress,https://1ou2cocktails.com/cocktails/tuxedo-dress/,traits,traits solution saline ou pincée fleur
cocktail_4330,Tuxedo Dress,https://1ou2cocktails.com/cocktails/tuxedo-dress/,le jus,absinthe pour rincer le
cocktail_4321,Holiday French 75,https://1ou2cocktails.com/cocktails/holiday-french-75/,gin,gin
cocktail_4321,Holiday French 75,https://1ou2cocktails.com/cocktails/holiday-french-75/,jus,jus citron
cocktail_4321,Holiday French 75,https://1ou2cocktails.com/cocktails/holiday-french-75/,sirop,sirop pin ou
cocktail_4321,Holiday French 75,https://1ou2cocktails.com/cocktails/holiday-french-75/,cidre,cidre rosé
cocktail_4288,White Lady,https://1ou2cocktails.com/cocktails/white-lady/,gin,gin
cocktail_4288,White Lady,https://1ou2cocktails.com/cocktails/white-lady/,liqueur,liqueur
cocktail_4288,White Lady,https://1ou2cocktails.com/cocktails/white-lady/,jus,jus citron frais
cocktail_4288,White Lady,https://1ou2cocktails.com/cocktails/white-lady/,sirop,sirop simple
cocktail_4271,Chai Whisky Chaud,https://1ou2cocktails.com/cocktails/chai-whisky-chaud/,chai,sachet chai ou mélange
cocktail_4271,Chai Whisky Chaud,https://1ou2cocktails.com/cocktails/chai-whisky-chaud/,jus,jus lime
cocktail_4271,Chai Whisky Chaud,https://1ou2cocktails.com/cocktails/chai-whisky-chaud/,jus,jus
cocktail_4271,Chai Whisky Chaud,https://1ou2cocktails.com/cocktails/chai-whisky-chaud/,sirop,sirop
cocktail_4271,Chai Whisky Chaud,https://1ou2cocktails.com/cocktails/chai-whisky-chaud/,la,nuage lait
cocktail_4266,Tequila Highball et Fleur de Sureau,https://1ou2cocktails.com/cocktails/tequila-highball-et-fleur-de-sureau/,liqueur,liqueur fleur sureau
cocktail_4266,Tequila Highball et Fleur de Sureau,https://1ou2cocktails.com/cocktails/tequila-highball-et-fleur-de-sureau/,soda,soda au gingembre
cocktail_4266,Tequila Highball et Fleur de Sureau,https://1ou2cocktails.com/cocktails/tequila-highball-et-fleur-de-sureau/,feuilles,feuilles
cocktail_4259,Vermouth Soda Ambré,https://1ou2cocktails.com/cocktails/vermouth-soda-ambre/,vermouth,vermouth ambré
cocktail_4259,Vermouth Soda Ambré,https://1ou2cocktails.com/cocktails/vermouth-soda-ambre/,liqueur,liqueur gentiane
cocktail_4259,Vermouth Soda Ambré,https://1ou2cocktails.com/cocktails/vermouth-soda-ambre/,eau,eau
cocktail_4252,Mocktail Pamplemousse et Gin S/A,https://1ou2cocktails.com/cocktails/mocktail-gin-pamplemousse-s-a/,gin,gin sans alcool
cocktail_4252,Mocktail Pamplemousse et Gin S/A,https://1ou2cocktails.com/cocktails/mocktail-gin-pamplemousse-s-a/,jus,jus
cocktail_4252,Mocktail Pamplemousse et Gin S/A,https://1ou2cocktails.com/cocktails/mocktail-gin-pamplemousse-s-a/,jus,jus pamplemousse
cocktail_4252,Mocktail Pamplemousse et Gin S/A,https://1ou2cocktails.com/cocktails/mocktail-gin-pamplemousse-s-a/,sirop,sirop
cocktail_4252,Mocktail Pamplemousse et Gin S/A,https://1ou2cocktails.com/cocktails/mocktail-gin-pamplemousse-s-a/,petite,petite
cocktail_4234,Gin Fizz Subversif,https://1ou2cocktails.com/cocktails/gin-fizz-subversif/,gin,gin
cocktail_4234,Gin Fizz Subversif,https://1ou2cocktails.com/cocktails/gin-fizz-subversif/,crème,crème menthe la crème menthe
cocktail_4234,Gin Fizz Subversif,https://1ou2cocktails.com/cocktails/gin-fizz-subversif/,jus,jus citron
cocktail_4234,Gin Fizz Subversif,https://1ou2cocktails.com/cocktails/gin-fizz-subversif/,sirop,sirop simple
cocktail_4234,Gin Fizz Subversif,https://1ou2cocktails.com/cocktails/gin-fizz-subversif/,tasse,tasse cerise et tranchée en
cocktail_4234,Gin Fizz Subversif,https://1ou2cocktails.com/cocktails/gin-fizz-subversif/,eau,eau
cocktail_4234,Gin Fizz Subversif,https://1ou2cocktails.com/cocktails/gin-fizz-subversif/,fines,fines herbes au
cocktail_4225,Mimosa Vent du Nord,https://1ou2cocktails.com/cocktails/mimosa-vent-du-nord/,gin,gin
cocktail_4225,Mimosa Vent du Nord,https://1ou2cocktails.com/cocktails/mimosa-vent-du-nord/,liqueur,liqueur et au baumier
cocktail_4225,Mimosa Vent du Nord,https://1ou2cocktails.com/cocktails/mimosa-vent-du-nord/,jus,jus
cocktail_4225,Mimosa Vent du Nord,https://1ou2cocktails.com/cocktails/mimosa-vent-du-nord/,jus,jus lime
cocktail_4225,Mimosa Vent du Nord,https://1ou2cocktails.com/cocktails/mimosa-vent-du-nord/,sirop,sirop
cocktail_4225,Mimosa Vent du Nord,https://1ou2cocktails.com/cocktails/mimosa-vent-du-nord/,cardamome,graines cardamome
cocktail_4225,Mimosa Vent du Nord,https://1ou2cocktails.com/cocktails/mimosa-vent-du-nord/,cidre,cidre mousseux avec ou sans
cocktail_4130,Sour de Charlevoix,https://1ou2cocktails.com/cocktails/sour-de-charlevoix/,gin,gin
cocktail_4130,Sour de Charlevoix,https://1ou2cocktails.com/cocktails/sour-de-charlevoix/,tisane,tisane la camomille infusée et
cocktail_4130,Sour de Charlevoix,https://1ou2cocktails.com/cocktails/sour-de-charlevoix/,jus,jus citron
cocktail_4130,Sour de Charlevoix,https://1ou2cocktails.com/cocktails/sour-de-charlevoix/,mi,miel
cocktail_4130,Sour de Charlevoix,https://1ou2cocktails.com/cocktails/sour-de-charlevoix/,vin,vin mousseux brute
cocktail_4130,Sour de Charlevoix,https://1ou2cocktails.com/cocktails/sour-de-charlevoix/,citron,citron
cocktail_4216,Daiquiri à l'Acerum,https://1ou2cocktails.com/cocktails/daiquiri-a-lacerum/,distillerie,distillerie du
cocktail_4216,Daiquiri à l'Acerum,https://1ou2cocktails.com/cocktails/daiquiri-a-lacerum/,jus,jus lime
cocktail_4216,Daiquiri à l'Acerum,https://1ou2cocktails.com/cocktails/daiquiri-a-lacerum/,sirop,sirop simple
cocktail_4216,Daiquiri à l'Acerum,https://1ou2cocktails.com/cocktails/daiquiri-a-lacerum/,mélange,mélange maison sel et feuilles pour
cocktail_4202,Summer Manhattan Cirka,https://1ou2cocktails.com/cocktails/summer-manhattan-cirka/,whisky,whisky seigle
cocktail_4202,Summer Manhattan Cirka,https://1ou2cocktails.com/cocktails/summer-manhattan-cirka/,gin,gin
cocktail_4202,Summer Manhattan Cirka,https://1ou2cocktails.com/cocktails/summer-manhattan-cirka/,vermouth,vermouth
cocktail_4202,Summer Manhattan Cirka,https://1ou2cocktails.com/cocktails/summer-manhattan-cirka/,thé,thé
cocktail_4202,Summer Manhattan Cirka,https://1ou2cocktails.com/cocktails/summer-manhattan-cirka/,aromatique,aromatique
cocktail_4203,Sirop de fraise,https://1ou2cocktails.com/cocktails/sirop-de-fraise/,tasse,tasse fraises équeutées et tranchées en
cocktail_4187,Gin Tonic à la rhubarbe (Recette Secrète),https://1ou2cocktails.com/cocktails/gin-tonic-a-la-rhubarbe-recette-secrete/,gin,gin les herbes
cocktail_4187,Gin Tonic à la rhubarbe (Recette Secrète),https://1ou2cocktails.com/cocktails/gin-tonic-a-la-rhubarbe-recette-secrete/,liqueur,liqueur
cocktail_4187,Gin Tonic à la rhubarbe (Recette Secrète),https://1ou2cocktails.com/cocktails/gin-tonic-a-la-rhubarbe-recette-secrete/,thé,thé miel
cocktail_4187,Gin Tonic à la rhubarbe (Recette Secrète),https://1ou2cocktails.com/cocktails/gin-tonic-a-la-rhubarbe-recette-secrete/,aromatique,aromatique
cocktail_4187,Gin Tonic à la rhubarbe (Recette Secrète),https://1ou2cocktails.com/cocktails/gin-tonic-a-la-rhubarbe-recette-secrete/,soda,soda tonique la fleur sureau
cocktail_4187,Gin Tonic à la rhubarbe (Recette Secrète),https://1ou2cocktails.com/cocktails/gin-tonic-a-la-rhubarbe-recette-secrete/,ruban,ruban
cocktail_4150,Espresso Martini Menaud,https://1ou2cocktails.com/cocktails/espresso-martini-menaud/,vodka,vodka
cocktail_4150,Espresso Martini Menaud,https://1ou2cocktails.com/cocktails/espresso-martini-menaud/,vermouth,vermouth sec val
cocktail_4150,Espresso Martini Menaud,https://1ou2cocktails.com/cocktails/espresso-martini-menaud/,café,café
cocktail_4150,Espresso Martini Menaud,https://1ou2cocktails.com/cocktails/espresso-martini-menaud/,bière,bière au café
cocktail_4159,Sirop de Café,https://1ou2cocktails.com/cocktails/sirop-de-cafe/,café,café
cocktail_4147,Sirop de lavande,https://1ou2cocktails.com/cocktails/sirop-de-lavande/,fleurs,fleurs
cocktail_4147,Sirop de lavande,https://1ou2cocktails.com/cocktails/sirop-de-lavande/,essentielle,essentielle
cocktail_4138,Collins du Fjord,https://1ou2cocktails.com/cocktails/collins-du-fjord/,gin,gin
cocktail_4138,Collins du Fjord,https://1ou2cocktails.com/cocktails/collins-du-fjord/,jus,jus citron
cocktail_4138,Collins du Fjord,https://1ou2cocktails.com/cocktails/collins-du-fjord/,eau,eau pétillante aromatisée au thé bois
cocktail_4138,Collins du Fjord,https://1ou2cocktails.com/cocktails/collins-du-fjord/,liqueur,liqueur thé du labrador
cocktail_4138,Collins du Fjord,https://1ou2cocktails.com/cocktails/collins-du-fjord/,lime,lime
cocktail_4062,Margarita à la noix de coco,https://1ou2cocktails.com/cocktails/margarita-a-la-noix-de-coco/,curaçao,curaçao
cocktail_4062,Margarita à la noix de coco,https://1ou2cocktails.com/cocktails/margarita-a-la-noix-de-coco/,jus,jus lime
cocktail_4062,Margarita à la noix de coco,https://1ou2cocktails.com/cocktails/margarita-a-la-noix-de-coco/,crème,crème noix
cocktail_4062,Margarita à la noix de coco,https://1ou2cocktails.com/cocktails/margarita-a-la-noix-de-coco/,noix,noix coco
cocktail_4051,Sangria Blanche au Cassis (De Luxe),https://1ou2cocktails.com/cocktails/sangria-blanche-au-cassis-de-luxe/,brandy,brandy
cocktail_4051,Sangria Blanche au Cassis (De Luxe),https://1ou2cocktails.com/cocktails/sangria-blanche-au-cassis-de-luxe/,vin,vin
cocktail_4051,Sangria Blanche au Cassis (De Luxe),https://1ou2cocktails.com/cocktails/sangria-blanche-au-cassis-de-luxe/,crème,crème cassis
cocktail_4051,Sangria Blanche au Cassis (De Luxe),https://1ou2cocktails.com/cocktails/sangria-blanche-au-cassis-de-luxe/,jus,jus citron
cocktail_4051,Sangria Blanche au Cassis (De Luxe),https://1ou2cocktails.com/cocktails/sangria-blanche-au-cassis-de-luxe/,sirop,sirop simple
cocktail_4051,Sangria Blanche au Cassis (De Luxe),https://1ou2cocktails.com/cocktails/sangria-blanche-au-cassis-de-luxe/,pamplemousse,pamplemousse
cocktail_4051,Sangria Blanche au Cassis (De Luxe),https://1ou2cocktails.com/cocktails/sangria-blanche-au-cassis-de-luxe/,lime et,tranche pamplemousse et tête menthe pour les
cocktail_4045,Spritz Sans Alcool à la Fraise,https://1ou2cocktails.com/cocktails/spritz-sans-alcool-a-la-fraise/,liqueur,liqueur amère sans alcool
cocktail_4045,Spritz Sans Alcool à la Fraise,https://1ou2cocktails.com/cocktails/spritz-sans-alcool-a-la-fraise/,confiture,confiture
cocktail_4045,Spritz Sans Alcool à la Fraise,https://1ou2cocktails.com/cocktails/spritz-sans-alcool-a-la-fraise/,jus,jus lime frais
cocktail_4045,Spritz Sans Alcool à la Fraise,https://1ou2cocktails.com/cocktails/spritz-sans-alcool-a-la-fraise/,soda,soda tonique
cocktail_4006,Limonade Vodka Pomme et Hibiscus,https://1ou2cocktails.com/cocktails/limonade-vodka-pomme-et-hibiscus/,vodka,vodka patate route
cocktail_4006,Limonade Vodka Pomme et Hibiscus,https://1ou2cocktails.com/cocktails/limonade-vodka-pomme-et-hibiscus/,jus,jus pomme
cocktail_4006,Limonade Vodka Pomme et Hibiscus,https://1ou2cocktails.com/cocktails/limonade-vodka-pomme-et-hibiscus/,jus,jus lime
cocktail_4006,Limonade Vodka Pomme et Hibiscus,https://1ou2cocktails.com/cocktails/limonade-vodka-pomme-et-hibiscus/,sirop,sirop ou
cocktail_4006,Limonade Vodka Pomme et Hibiscus,https://1ou2cocktails.com/cocktails/limonade-vodka-pomme-et-hibiscus/,eau,eau
cocktail_4006,Limonade Vodka Pomme et Hibiscus,https://1ou2cocktails.com/cocktails/limonade-vodka-pomme-et-hibiscus/,lime,lime
cocktail_3988,Mimosa gin et kombucha,https://1ou2cocktails.com/cocktails/mimosa-gin-et-kombucha/,gin,gin
cocktail_3988,Mimosa gin et kombucha,https://1ou2cocktails.com/cocktails/mimosa-gin-et-kombucha/,jus,jus
cocktail_3988,Mimosa gin et kombucha,https://1ou2cocktails.com/cocktails/mimosa-gin-et-kombucha/,chai,chai fous
cocktail_3982,Slush Gin et Limoncello,https://1ou2cocktails.com/cocktails/slush-gin-et-limoncello/,gin,gin lime et basilic distillerie
cocktail_3982,Slush Gin et Limoncello,https://1ou2cocktails.com/cocktails/slush-gin-et-limoncello/,distillerie,distillerie
cocktail_3982,Slush Gin et Limoncello,https://1ou2cocktails.com/cocktails/slush-gin-et-limoncello/,jus,jus lime frais
cocktail_3982,Slush Gin et Limoncello,https://1ou2cocktails.com/cocktails/slush-gin-et-limoncello/,mi,miel
cocktail_3982,Slush Gin et Limoncello,https://1ou2cocktails.com/cocktails/slush-gin-et-limoncello/,feuilles,feuilles
cocktail_3982,Slush Gin et Limoncello,https://1ou2cocktails.com/cocktails/slush-gin-et-limoncello/,sel,sel pour
cocktail_3961,Mocktail Licorne Rose,https://1ou2cocktails.com/cocktails/mocktail-licorne-rose/,tisane,tisane hibiscus et passion infusée et refroidie
cocktail_3961,Mocktail Licorne Rose,https://1ou2cocktails.com/cocktails/mocktail-licorne-rose/,jus,jus lime
cocktail_3961,Mocktail Licorne Rose,https://1ou2cocktails.com/cocktails/mocktail-licorne-rose/,sirop,sirop licorne cocktail
cocktail_3961,Mocktail Licorne Rose,https://1ou2cocktails.com/cocktails/mocktail-licorne-rose/,eau,eau pétillante aromatisée la
cocktail_3961,Mocktail Licorne Rose,https://1ou2cocktails.com/cocktails/mocktail-licorne-rose/,bar,barbe
cocktail_3913,Sangria au Vin Orange,https://1ou2cocktails.com/cocktails/sangria-au-vin-orange/,vin,vin orange
cocktail_3913,Sangria au Vin Orange,https://1ou2cocktails.com/cocktails/sangria-au-vin-orange/,tasse,tasse jus
cocktail_3913,Sangria au Vin Orange,https://1ou2cocktails.com/cocktails/sangria-au-vin-orange/,jus,jus lime
cocktail_3913,Sangria au Vin Orange,https://1ou2cocktails.com/cocktails/sangria-au-vin-orange/,sirop,sirop
cocktail_3913,Sangria au Vin Orange,https://1ou2cocktails.com/cocktails/sangria-au-vin-orange/,ou,boules
cocktail_3913,Sangria au Vin Orange,https://1ou2cocktails.com/cocktails/sangria-au-vin-orange/,poivre,poivre rose
cocktail_3913,Sangria au Vin Orange,https://1ou2cocktails.com/cocktails/sangria-au-vin-orange/,eau,eau
cocktail_3913,Sangria au Vin Orange,https://1ou2cocktails.com/cocktails/sangria-au-vin-orange/,ou,menthe pour les
cocktail_3901,Enzoni,https://1ou2cocktails.com/cocktails/enzoni/,liqueur,liqueur amère
cocktail_3901,Enzoni,https://1ou2cocktails.com/cocktails/enzoni/,jus,jus citron
cocktail_3901,Enzoni,https://1ou2cocktails.com/cocktails/enzoni/,sirop,sirop
cocktail_3901,Enzoni,https://1ou2cocktails.com/cocktails/enzoni/,raisins,raisins
cocktail_3868,Bee's Knees,https://1ou2cocktails.com/cocktails/bees-knees/,gin,gin
